,sig
AMOUNT_REFUND<=0.5 COST_PER_CUST>=12.4691162109375 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5,0.415411562033
REJECT_COUNT_1.0 AGI<=1217.5 STATE_ATTACH_COUNT<=0.5,0.406723226454
REJECT_COUNT_3.0 VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.40597348011
REJECT_COUNT_3.0 REQUIRED_TAKE_FLAG AMOUNT_REFUND<=0.5,0.402631683191
REJECT_COUNT_2.0 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 VAUTH_DEVICE_TYPE_-1,0.400444626102
REJECT_COUNT_3.0 AMOUNT_REFUND<=0.5 COST_PER_CUST>=12.4691162109375,0.397574466307
REJECT_COUNT_-1 STATE_ATTACH_COUNT<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.395311684988
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_3.0 AMOUNT_REFUND<=110.5,0.394495010282
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_3.0 AMOUNT_REFUND<=0.5,0.394495010282
REJECT_COUNT_1.0 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.394012602274
REJECT_COUNT_2.0 AGI<=1217.5 VAUTH_DEVICE_TYPE_-1,0.392728818665
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 DMA_AREA_New Orleans IMPORT_TYPE_Manual,0.391374237842
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AMOUNT_REFUND<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.387913905878
DMA_AREA_New Orleans AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.387657153808
